time,latitude,longitude,depth,mag,place
2010-04-05T08:03:30.040Z,32.5813333,-115.8065,2.942,2.23,"21km W of Progreso, B.C., MX"
2010-04-05T08:05:48.450Z,32.6066667,-115.7513333,-0.027,2.69,"16km W of Progreso, B.C., MX"
2010-04-05T08:06:08.900Z,32.6591667,-115.784,14.483,2.56,"21km WNW of Progreso, B.C., MX"
2010-04-05T08:06:51.680Z,32.6308333,-115.7951667,3.713,2,"21km WNW of Progreso, B.C., MX"
2010-04-05T08:09:12.780Z,32.5601667,-115.752,9.973,2,"16km W of Progreso, B.C., MX"
2010-04-05T08:09:52.350Z,32.4831667,-115.6238333,5.635,3.22,"11km SSW of Progreso, B.C., MX"
2010-04-05T08:10:15.390Z,32.6666667,-115.865,0.022,2.14,"14km ESE of Ocotillo, CA"
2010-04-05T08:10:48.960Z,33.7163333,-116.7611667,15.901,2.14,"5km SW of Idyllwild, CA"
2010-04-05T08:12:45.150Z,32.634,-115.7685,5.973,3.28,"18km WNW of Progreso, B.C., MX"
2010-04-05T08:13:40.220Z,32.5895,-115.7376667,3.183,2.28,"14km W of Progreso, B.C., MX"
2010-04-05T08:16:03.770Z,32.6578333,-115.7963333,0.073,2.57,"20km ESE of Ocotillo, CA"
2010-04-05T08:16:34.300Z,32.6196667,-115.7915,1.233,2.57,"20km WNW of Progreso, B.C., MX"
2010-04-05T08:19:05.750Z,32.4833333,-115.6305,9.951,2.08,"12km SSW of Progreso, B.C., MX"
2010-04-05T08:21:48.320Z,32.4923333,-115.742,0.383,2.11,"18km WSW of Progreso, B.C., MX"
2010-04-05T08:24:17.670Z,32.6205,-115.7865,4.463,2.83,"20km WNW of Progreso, B.C., MX"
2010-04-05T08:25:29.420Z,32.6678333,-115.8028333,3.493,2,"19km ESE of Ocotillo, CA"
2010-04-05T08:25:38.100Z,32.6203333,-115.7828333,0.213,2.05,"19km WNW of Progreso, B.C., MX"
2010-04-05T08:27:37.160Z,32.6083333,-115.7385,6.433,2.72,"15km WNW of Progreso, B.C., MX"
2010-04-05T08:28:35.880Z,32.6985,-115.8358333,4.603,2.05,"15km ESE of Ocotillo, CA"
2010-04-05T08:30:49.910Z,32.6665,-115.8258333,5.153,3.14,"17km ESE of Ocotillo, CA"
2010-04-05T08:37:46.090Z,32.4623333,-115.644,6.286,3.05,"14km SSW of Progreso, B.C., MX"
2010-04-05T08:38:19.230Z,32.6588333,-115.8118333,3.493,2.86,"19km ESE of Ocotillo, CA"
2010-04-05T08:40:44.960Z,32.6248333,-115.9016667,2.605,2.17,"15km SE of Ocotillo, CA"
2010-04-05T08:42:23.350Z,32.6566667,-115.8058333,9.713,2.81,"20km ESE of Ocotillo, CA"
2010-04-05T08:42:35.690Z,32.6168333,-115.7256667,4.271,3.35,"14km WNW of Progreso, B.C., MX"
2010-04-05T08:45:11.660Z,32.5556667,-115.7401667,10.072,2.21,"15km W of Progreso, B.C., MX"
2010-04-05T08:46:00.450Z,32.8115,-115.9653333,2.769,2.17,"9km NNE of Ocotillo, CA"
2010-04-05T08:47:45.480Z,32.508,-115.676,5.503,3.07,"12km SW of Progreso, B.C., MX"
2010-04-05T08:48:05.300Z,32.6718333,-115.8101667,0.065,3.28,"18km ESE of Ocotillo, CA"
2010-04-05T08:48:34.740Z,32.4573333,-115.5883333,7.166,2,"14km S of Progreso, B.C., MX"
2010-04-05T08:49:24.150Z,32.6593333,-115.8068333,4.793,2.35,"19km ESE of Ocotillo, CA"
2010-04-05T08:52:19.960Z,32.5413333,-115.6988333,-0.007,2.27,"12km WSW of Progreso, B.C., MX"
2010-04-05T08:53:47.290Z,32.5066667,-115.7458333,12.379,2.14,"17km WSW of Progreso, B.C., MX"
2010-04-05T08:59:54.910Z,32.6078333,-115.7405,5.133,2.38,"15km WNW of Progreso, B.C., MX"
2010-04-05T09:00:27.660Z,32.6105,-115.7603333,-0.027,2.17,"17km WNW of Progreso, B.C., MX"
2010-04-05T09:03:56.100Z,32.6648333,-115.9933333,3.878,2.13,"8km S of Ocotillo, CA"
2010-04-05T09:04:49.340Z,32.48,-115.6165,9.966,3.02,"12km SSW of Progreso, B.C., MX"
2010-04-05T09:05:33.960Z,32.54,-115.7081667,1.298,2.63,"12km WSW of Progreso, B.C., MX"
2010-04-05T09:09:08.860Z,32.5463333,-115.6398333,11.982,2.72,"6km SW of Progreso, B.C., MX"
2010-04-05T09:13:38.780Z,32.6498333,-115.7365,5.633,2.7,"16km WNW of Progreso, B.C., MX"
2010-04-05T09:15:21.630Z,32.614,-115.8028333,-0.017,2.5,"21km W of Progreso, B.C., MX"
2010-04-05T09:17:06.320Z,32.627,-115.7455,2.593,2.44,"16km WNW of Progreso, B.C., MX"
2010-04-05T09:20:14.880Z,32.635,-115.7483333,3.283,2.77,"17km WNW of Progreso, B.C., MX"
2010-04-05T09:20:28.930Z,32.6838333,-115.8178333,1.723,2.51,"17km ESE of Ocotillo, CA"
2010-04-05T09:21:01.520Z,32.6406667,-115.7641667,3.613,2,"18km WNW of Progreso, B.C., MX"
2010-04-05T09:23:00.780Z,32.7728333,-116.0035,5.459,2.41,"4km NNW of Ocotillo, CA"
2010-04-05T09:23:54.090Z,32.609,-115.785,1.373,2.38,"19km W of Progreso, B.C., MX"
2010-04-05T09:29:11.480Z,32.6846667,-115.8155,4.552,2.35,"18km ESE of Ocotillo, CA"
2010-04-05T09:36:31.610Z,32.6428333,-115.7505,0.203,2.04,"17km WNW of Progreso, B.C., MX"
2010-04-05T09:37:00.540Z,32.573,-115.6988333,4.873,2,"11km W of Progreso, B.C., MX"
2010-04-05T09:40:00.690Z,32.6736667,-115.7858333,3.363,2.89,"21km ESE of Ocotillo, CA"
2010-04-05T09:50:27.180Z,32.6245,-115.7258333,8.113,2.55,"14km WNW of Progreso, B.C., MX"
2010-04-05T09:52:10.940Z,32.643,-115.7523333,2.703,2.39,"17km WNW of Progreso, B.C., MX"
2010-04-05T09:54:23.360Z,32.6708333,-115.8051667,3.273,2.33,"19km ESE of Ocotillo, CA"
2010-04-05T09:55:37.760Z,32.6021667,-115.7501667,5.293,2.11,"16km W of Progreso, B.C., MX"
2010-04-05T09:56:03.900Z,32.634,-115.7688333,2.703,2.96,"18km WNW of Progreso, B.C., MX"
2010-04-05T09:57:25.850Z,32.5946667,-115.738,4.973,2.3,"14km W of Progreso, B.C., MX"
2010-04-05T10:00:10.030Z,32.617,-115.8106667,6.925,2.09,"22km SE of Ocotillo, CA"
2010-04-05T10:01:11.430Z,32.5246667,-115.6835,2.953,2.91,"11km WSW of Progreso, B.C., MX"
2010-04-05T10:05:37.080Z,32.634,-115.8093333,10.063,4,"21km ESE of Ocotillo, CA"
2010-04-05T10:13:32.460Z,32.724,-115.969,5.6,3.1,Southern California
2010-04-05T10:13:53.130Z,32.5333333,-115.7121667,3.343,2.56,"13km WSW of Progreso, B.C., MX"
2010-04-05T10:14:02.020Z,32.6793333,-115.8373333,0.002,2.81,"16km ESE of Ocotillo, CA"
2010-04-05T10:15:42.120Z,32.604,-115.7461667,4.113,2.54,"15km W of Progreso, B.C., MX"
2010-04-05T10:17:22.900Z,32.5586667,-115.675,8.343,2.56,"9km WSW of Progreso, B.C., MX"
2010-04-05T10:17:48.990Z,32.686,-115.8746667,7.823,2.21,"12km ESE of Ocotillo, CA"
2010-04-05T10:19:54.090Z,32.5588333,-115.6853333,0.038,2.5,"10km WSW of Progreso, B.C., MX"
2010-04-05T10:20:00.750Z,32.5871667,-115.699,9.977,2.96,"11km W of Progreso, B.C., MX"
2010-04-05T10:20:38.030Z,32.5868333,-115.701,6.053,2.01,"11km W of Progreso, B.C., MX"
2010-04-05T10:24:09.520Z,32.5471667,-115.4851667,5.51,2,"10km ESE of Progreso, B.C., MX"
2010-04-05T10:27:20.320Z,32.6933333,-115.8535,5.473,2.73,"14km ESE of Ocotillo, CA"
2010-04-05T10:29:36.710Z,32.4901667,-115.6548333,1.846,3.04,"12km SSW of Progreso, B.C., MX"
2010-04-05T10:29:52.380Z,33.3771667,-116.3081667,7.328,2.56,"15km NNE of Borrego Springs, CA"
2010-04-05T10:33:03.300Z,32.6526667,-115.7971667,1.643,3.36,"20km ESE of Ocotillo, CA"
2010-04-05T10:36:31.390Z,32.6155,-115.7808333,2.835,2.6,"19km WNW of Progreso, B.C., MX"
2010-04-05T10:39:21.370Z,32.6245,-115.7465,3.053,3.39,"16km WNW of Progreso, B.C., MX"
2010-04-05T10:40:36.320Z,32.6423333,-115.7986667,5.693,2.11,"21km ESE of Ocotillo, CA"
2010-04-05T10:43:23.910Z,32.6536667,-115.7996667,2.973,3.26,"20km ESE of Ocotillo, CA"
2010-04-05T10:46:42.930Z,33.4558333,-116.473,10.938,2.56,"22km ESE of Anza, CA"
2010-04-05T10:48:02.670Z,32.5965,-115.7728333,11.449,3,"18km W of Progreso, B.C., MX"
2010-04-05T10:54:08.820Z,32.6475,-115.8068333,-0.007,2.6,"20km ESE of Ocotillo, CA"
2010-04-05T10:54:51.880Z,32.6313333,-115.784,0.003,2.15,"20km WNW of Progreso, B.C., MX"
2010-04-05T10:55:54.060Z,32.5021667,-115.6571667,10.491,2.56,"11km SW of Progreso, B.C., MX"
2010-04-05T10:58:38.240Z,32.6615,-115.7858333,0.033,2.79,"21km WNW of Progreso, B.C., MX"
2010-04-05T11:03:25.620Z,32.5958333,-115.7955,0.012,2,"20km W of Progreso, B.C., MX"
2010-04-05T11:03:42.140Z,32.5011667,-115.6355,5.726,2.13,"10km SSW of Progreso, B.C., MX"
2010-04-05T11:03:55.540Z,32.6275,-115.7618333,-0.027,2.34,"18km WNW of Progreso, B.C., MX"
2010-04-05T11:04:42.350Z,32.6885,-115.8388333,5.203,2.32,"15km ESE of Ocotillo, CA"
2010-04-05T11:05:26.240Z,32.5963333,-115.8151667,1.443,2.01,"22km W of Progreso, B.C., MX"
2010-04-05T11:08:11.790Z,33.1898333,-116.4106667,10.18,2.36,"8km SSW of Borrego Springs, CA"
2010-04-05T11:13:14.770Z,32.6833333,-115.9885,5.374,2.07,"6km S of Ocotillo, CA"
2010-04-05T11:13:35.070Z,32.6436667,-115.7588333,0.005,2.06,"18km WNW of Progreso, B.C., MX"
2010-04-05T11:14:14.890Z,32.6638333,-115.8088333,13.653,4.93,"19km ESE of Ocotillo, CA"
2010-04-05T11:18:40.890Z,32.6996667,-115.8503333,0.033,2.48,"14km ESE of Ocotillo, CA"
2010-04-05T11:20:27.970Z,32.6838333,-115.8426667,2.113,2.5,"15km ESE of Ocotillo, CA"
2010-04-05T11:20:41.630Z,32.6953333,-115.8101667,5.443,3.67,"18km ESE of Ocotillo, CA"
2010-04-05T11:21:39.050Z,32.5705,-115.7363333,4.513,2.5,"14km W of Progreso, B.C., MX"
2010-04-05T11:23:18.600Z,32.6478333,-115.7458333,4.003,2.91,"17km WNW of Progreso, B.C., MX"
2010-04-05T11:23:41.570Z,32.6028333,-115.7673333,2.623,3.1,"17km W of Progreso, B.C., MX"
2010-04-05T11:24:22.380Z,32.6553333,-115.799,5.313,2.28,"20km ESE of Ocotillo, CA"
2010-04-05T11:25:10.410Z,32.6975,-115.8333333,1.803,2.6,"16km ESE of Ocotillo, CA"
2010-04-05T11:25:59.230Z,32.6393333,-115.7368333,4.621,3.33,"16km WNW of Progreso, B.C., MX"
2010-04-05T11:26:38.070Z,32.6371667,-115.7545,0.023,2.35,"17km WNW of Progreso, B.C., MX"
2010-04-05T11:26:45.520Z,32.687,-115.8393333,0.992,2.29,"15km ESE of Ocotillo, CA"
2010-04-05T11:27:08.090Z,32.6185,-115.7626667,1.815,3.34,"17km WNW of Progreso, B.C., MX"
2010-04-05T11:28:08.640Z,32.674,-115.8085,5.233,2.17,"19km ESE of Ocotillo, CA"
2010-04-05T11:28:24.040Z,32.6318333,-115.7595,1.893,2.41,"17km WNW of Progreso, B.C., MX"
2010-04-05T11:31:21.830Z,32.6483333,-115.758,0.873,2.74,"18km WNW of Progreso, B.C., MX"
2010-04-05T11:33:46.500Z,32.6678333,-115.811,9.243,2.46,"19km ESE of Ocotillo, CA"
2010-04-05T11:37:05.210Z,32.4571667,-115.6515,9.968,2.4,"15km SSW of Progreso, B.C., MX"
2010-04-05T11:37:53.550Z,32.7095,-115.8223333,3.473,2.24,"16km E of Ocotillo, CA"
2010-04-05T11:39:45.490Z,32.6516667,-115.8068333,11.303,2.03,"20km ESE of Ocotillo, CA"
2010-04-05T11:40:33.110Z,32.6148333,-115.7816667,2.243,3.08,"19km WNW of Progreso, B.C., MX"
2010-04-05T11:41:07.930Z,32.7085,-115.8006667,2.863,2.94,"18km E of Ocotillo, CA"
2010-04-05T11:44:03.280Z,32.5241667,-115.6776667,1.533,2.69,"11km SW of Progreso, B.C., MX"
2010-04-05T11:44:27.680Z,33.1878333,-116.4071667,10.89,2.26,"8km SSW of Borrego Springs, CA"
2010-04-05T11:44:37.010Z,32.6265,-115.7868333,5.403,2.01,"20km WNW of Progreso, B.C., MX"
2010-04-05T11:45:45.730Z,32.6156667,-115.7333333,6.163,2.03,"14km WNW of Progreso, B.C., MX"
2010-04-05T11:46:51.490Z,32.621,-115.7345,7.913,2.44,"15km WNW of Progreso, B.C., MX"
2010-04-05T11:48:11.230Z,32.627,-115.7475,8.503,3.27,"16km WNW of Progreso, B.C., MX"
2010-04-05T11:49:55.280Z,32.6056667,-115.7248333,4.873,2.43,"14km WNW of Progreso, B.C., MX"
2010-04-05T11:53:53.830Z,32.622,-115.7443333,9.623,2.87,"16km WNW of Progreso, B.C., MX"
2010-04-05T11:54:34.730Z,32.6095,-115.7501667,0.675,2,"16km WNW of Progreso, B.C., MX"
2010-04-05T11:56:14.210Z,32.6708333,-115.826,6.863,2.85,"17km ESE of Ocotillo, CA"
2010-04-05T11:57:41.050Z,32.5503333,-115.8225,1.182,2.39,"23km W of Progreso, B.C., MX"
2010-04-05T11:58:26.010Z,32.5933333,-115.806,5.032,2,"21km W of Progreso, B.C., MX"
2010-04-05T11:58:39.740Z,32.5518333,-115.8323333,5.592,2.41,"24km W of Progreso, B.C., MX"
2010-04-05T11:58:59.740Z,32.7656667,-115.8876667,1.222,2,"10km ENE of Ocotillo, CA"
2010-04-05T12:03:08.040Z,32.9016667,-115.8896667,2.822,2.32,"21km NNE of Ocotillo, CA"
2010-04-05T12:04:14.440Z,32.5858333,-115.7245,12.673,2.28,"13km W of Progreso, B.C., MX"
2010-04-05T12:05:51.770Z,32.6443333,-115.7605,3.595,2.68,"18km WNW of Progreso, B.C., MX"
2010-04-05T12:06:29.530Z,32.678,-115.8133333,11.093,3.21,"18km ESE of Ocotillo, CA"
2010-04-05T12:09:29.980Z,32.6065,-115.8336667,5.542,2.14,"21km SE of Ocotillo, CA"
2010-04-05T12:10:05.800Z,32.5165,-115.645,4.756,2.63,"9km SW of Progreso, B.C., MX"
2010-04-05T12:17:09.760Z,32.5005,-115.6916667,14.975,3.1,"13km SW of Progreso, B.C., MX"
2010-04-05T12:22:23.360Z,32.6276667,-115.743,4.413,2.47,"16km WNW of Progreso, B.C., MX"
2010-04-05T12:22:56.100Z,32.5651667,-115.7033333,4.113,2.16,"11km W of Progreso, B.C., MX"
2010-04-05T12:23:14.320Z,32.6685,-115.8131667,15.94,2.05,"18km ESE of Ocotillo, CA"
2010-04-05T12:24:49.410Z,32.6821667,-115.8505,8.413,2.23,"15km ESE of Ocotillo, CA"
2010-04-05T12:25:26.850Z,32.8506667,-116.0253333,2.626,2.46,"13km NNW of Ocotillo, CA"
2010-04-05T12:27:39.690Z,32.6768333,-115.838,6.973,2.7,"16km ESE of Ocotillo, CA"
2010-04-05T12:27:55.040Z,32.6775,-115.7601667,9.96,2.14,"20km WNW of Progreso, B.C., MX"
2010-04-05T12:28:16.870Z,32.6178333,-115.7756667,4.933,2.29,"18km WNW of Progreso, B.C., MX"
2010-04-05T12:29:34.860Z,32.664,-115.8083333,7.483,2.23,"19km ESE of Ocotillo, CA"
2010-04-05T12:31:04.200Z,32.6226667,-115.7483333,4.233,2.23,"16km WNW of Progreso, B.C., MX"
2010-04-05T12:33:26.740Z,32.6596667,-115.7936667,-0.027,2.57,"20km ESE of Ocotillo, CA"
2010-04-05T12:35:37.960Z,32.5335,-115.6691667,14.053,2.76,"10km WSW of Progreso, B.C., MX"
2010-04-05T12:37:41.240Z,32.6553333,-115.7748333,4.573,2.14,"20km WNW of Progreso, B.C., MX"
2010-04-05T12:45:47.850Z,32.5815,-115.73,8.813,2.35,"14km W of Progreso, B.C., MX"
2010-04-05T12:47:36.770Z,32.6573333,-115.8076667,0.153,3.21,"19km ESE of Ocotillo, CA"
2010-04-05T12:48:17.550Z,32.689,-115.8528333,0.463,2.26,"14km ESE of Ocotillo, CA"
2010-04-05T12:49:36.230Z,32.587,-115.7603333,3.323,3.85,"16km W of Progreso, B.C., MX"
2010-04-05T12:52:57.670Z,33.259,-116.1388333,10.478,2.41,"13km N of Ocotillo Wells, CA"
2010-04-05T12:53:00.270Z,32.6166667,-115.747,4.143,2.68,"16km WNW of Progreso, B.C., MX"
2010-04-05T12:54:39.310Z,32.5265,-115.6861667,10.763,2.09,"11km WSW of Progreso, B.C., MX"
2010-04-05T12:55:57.290Z,32.6185,-115.7851667,5.102,2.32,"19km WNW of Progreso, B.C., MX"
2010-04-05T12:57:43.400Z,33.673,-117.9578333,15.387,2.82,"4km S of Fountain Valley, CA"
2010-04-05T12:59:26.990Z,32.573,-115.9068333,2.333,2,"20km SSE of Ocotillo, CA"
2010-04-05T12:59:50.720Z,32.6158333,-115.767,0.053,3.12,"18km WNW of Progreso, B.C., MX"
2010-04-05T13:03:20.920Z,32.612,-115.7563333,4.763,2.16,"16km WNW of Progreso, B.C., MX"
2010-04-05T13:07:28.620Z,32.6121667,-115.7653333,0.473,3.62,"17km WNW of Progreso, B.C., MX"
2010-04-05T13:07:36.770Z,33.2636667,-116.1448333,9.393,2.23,"13km N of Ocotillo Wells, CA"
2010-04-05T13:10:37.450Z,32.7135,-115.8335,1.233,2.26,"15km E of Ocotillo, CA"
2010-04-05T13:13:14.030Z,36.1018333,-117.8521667,2.337,2.24,"11km NE of Coso Junction, CA"
2010-04-05T13:13:23.340Z,32.6021667,-115.7611667,3.623,2.06,"17km W of Progreso, B.C., MX"
2010-04-05T13:16:56.760Z,32.6448333,-115.7865,4.213,2.37,"20km WNW of Progreso, B.C., MX"
2010-04-05T13:22:03.490Z,32.6798333,-115.925,6.84,2.17,"9km SE of Ocotillo, CA"
2010-04-05T13:24:56.270Z,32.6311667,-115.7866667,4.563,3.38,"20km WNW of Progreso, B.C., MX"
2010-04-05T13:25:53.540Z,32.589,-115.736,3.693,2.27,"14km W of Progreso, B.C., MX"
2010-04-05T13:26:39.000Z,32.6571667,-115.8363333,9.563,2.51,"17km ESE of Ocotillo, CA"
2010-04-05T13:31:37.020Z,32.6396667,-115.8253333,12.345,2.25,"19km SE of Ocotillo, CA"
2010-04-05T13:33:05.360Z,32.6401667,-115.8018333,0.002,4.73,"21km ESE of Ocotillo, CA"
2010-04-05T13:35:55.360Z,32.6533333,-115.8336667,3.533,2,"18km ESE of Ocotillo, CA"
2010-04-05T13:35:56.300Z,32.6681667,-115.849,5.473,3.45,"15km ESE of Ocotillo, CA"
2010-04-05T13:44:15.670Z,32.6896667,-115.8318333,9.183,2.23,"16km ESE of Ocotillo, CA"
2010-04-05T13:46:14.700Z,32.5631667,-115.662,16.445,2,"8km WSW of Progreso, B.C., MX"
2010-04-05T13:46:17.830Z,32.6156667,-115.786,3.465,2.72,"19km WNW of Progreso, B.C., MX"
2010-04-05T13:48:37.500Z,32.5633333,-115.7265,10.763,2.08,"14km W of Progreso, B.C., MX"
2010-04-05T13:53:55.650Z,32.6455,-115.7973333,3.403,2.71,"21km ESE of Ocotillo, CA"
2010-04-05T13:54:53.630Z,32.609,-115.7965,0.703,2.87,"20km W of Progreso, B.C., MX"
2010-04-05T14:03:16.000Z,32.604,-115.7178333,8.703,2.78,"13km WNW of Progreso, B.C., MX"
2010-04-05T14:04:49.150Z,32.637,-115.7375,2.243,2.63,"16km WNW of Progreso, B.C., MX"
2010-04-05T14:05:05.240Z,32.6083333,-115.7186667,0.753,2.05,"13km WNW of Progreso, B.C., MX"
2010-04-05T14:08:31.850Z,32.621,-115.7495,-0.007,2.33,"16km WNW of Progreso, B.C., MX"
2010-04-05T14:08:45.500Z,32.5843333,-115.7776667,3.903,2.54,"18km W of Progreso, B.C., MX"
2010-04-05T14:10:14.640Z,32.6633333,-115.7933333,0.253,3.4,"20km ESE of Ocotillo, CA"
2010-04-05T14:11:46.200Z,32.6953333,-115.781,4.473,4.04,"20km ESE of Ocotillo, CA"
2010-04-05T14:13:24.830Z,32.5671667,-115.6976667,4.463,2.52,"11km W of Progreso, B.C., MX"
2010-04-05T14:14:28.570Z,32.6121667,-115.7755,5.393,2.09,"18km WNW of Progreso, B.C., MX"
2010-04-05T14:14:54.710Z,34.1931667,-117.53,7.876,2.27,"8km SSW of Lytle Creek, CA"
2010-04-05T14:15:11.710Z,32.5403333,-115.7391667,2.713,2.37,"15km WSW of Progreso, B.C., MX"
2010-04-05T14:16:35.690Z,32.6551667,-115.791,1.983,2.99,"21km ESE of Ocotillo, CA"
2010-04-05T14:19:51.140Z,32.4835,-115.6103333,9.95,2.22,"11km SSW of Progreso, B.C., MX"
2010-04-05T14:23:03.310Z,32.6371667,-115.7921667,4.143,2.14,"20km WNW of Progreso, B.C., MX"
2010-04-05T14:23:14.640Z,32.5963333,-115.8076667,4.003,2,"21km W of Progreso, B.C., MX"
2010-04-05T14:27:05.190Z,32.6311667,-115.748,2.933,2.68,"16km WNW of Progreso, B.C., MX"
2010-04-05T14:28:26.870Z,32.6493333,-115.8508333,13.323,2,"16km SE of Ocotillo, CA"
2010-04-05T14:31:04.280Z,32.6536667,-115.6703333,9.023,2.73,"12km NW of Progreso, B.C., MX"
2010-04-05T14:31:36.850Z,32.575,-115.7223333,5.651,2.26,"13km W of Progreso, B.C., MX"
2010-04-05T14:32:17.960Z,32.68,-115.8211667,4.593,2.3,"17km ESE of Ocotillo, CA"
2010-04-05T14:33:00.510Z,32.521,-115.7315,5.55,2.16,"15km WSW of Progreso, B.C., MX"
2010-04-05T14:34:44.060Z,32.6186667,-115.7901667,3.013,3.04,"20km WNW of Progreso, B.C., MX"
2010-04-05T14:35:15.410Z,32.8085,-115.6031667,14.085,2.67,"5km WNW of El Centro, CA"
2010-04-05T14:40:43.370Z,32.6431667,-115.7376667,5.328,2.26,"16km WNW of Progreso, B.C., MX"
2010-04-05T14:41:14.760Z,32.6238333,-115.752,2.274,2.16,"16km WNW of Progreso, B.C., MX"
2010-04-05T14:44:19.010Z,32.5531667,-115.6913333,4.703,2.35,"10km WSW of Progreso, B.C., MX"
2010-04-05T14:45:23.000Z,32.5631667,-115.7655,-0.027,2,"17km W of Progreso, B.C., MX"
2010-04-05T14:45:27.460Z,32.661,-115.747,10.027,2.52,"18km WNW of Progreso, B.C., MX"
2010-04-05T14:47:16.250Z,32.6311667,-115.7553333,1.089,2.01,"17km WNW of Progreso, B.C., MX"
2010-04-05T14:49:46.770Z,32.619,-115.7751667,-0.001,2,"18km WNW of Progreso, B.C., MX"
2010-04-05T14:50:04.740Z,32.6018333,-115.8085,10.395,2.16,"21km W of Progreso, B.C., MX"
2010-04-05T14:51:39.250Z,32.4666667,-115.6005,14.966,2.65,"13km S of Progreso, B.C., MX"
2010-04-05T15:02:43.510Z,32.8688333,-115.9736667,6.596,2.15,"15km N of Ocotillo, CA"
2010-04-05T15:03:55.250Z,32.6298333,-115.7421667,3.8,2,"16km WNW of Progreso, B.C., MX"
2010-04-05T15:05:35.130Z,32.5251667,-115.6773333,0.173,2,"11km SW of Progreso, B.C., MX"
2010-04-05T15:08:17.180Z,32.724,-115.8755,0.443,3.79,"11km E of Ocotillo, CA"
2010-04-05T15:15:26.070Z,32.5861667,-115.7816667,2.373,3.53,"18km W of Progreso, B.C., MX"
2010-04-05T15:16:48.810Z,32.577,-115.7098333,5.913,2.44,"12km W of Progreso, B.C., MX"
2010-04-05T15:18:15.220Z,32.6861667,-115.8206667,2.75,2.76,"17km ESE of Ocotillo, CA"
2010-04-05T15:18:50.080Z,32.569,-115.7411667,4.243,2.31,"15km W of Progreso, B.C., MX"
2010-04-05T15:20:58.320Z,32.6383333,-115.7501667,0.673,2.04,"17km WNW of Progreso, B.C., MX"
2010-04-05T15:23:10.000Z,32.6513333,-115.7945,3.403,2.8,"21km ESE of Ocotillo, CA"
2010-04-05T15:26:55.980Z,32.5393333,-115.775,12.351,2.05,"18km WSW of Progreso, B.C., MX"
2010-04-05T15:28:07.600Z,32.5405,-115.6275,12.156,2,"6km SW of Progreso, B.C., MX"
2010-04-05T15:29:15.880Z,32.651,-115.7943333,0.023,2.07,"21km ESE of Ocotillo, CA"
2010-04-05T15:33:28.020Z,32.4843333,-115.714,9.95,2.02,"16km SW of Progreso, B.C., MX"
2010-04-05T15:34:40.730Z,32.6006667,-115.7325,12.773,3.7,"14km W of Progreso, B.C., MX"
2010-04-05T15:36:23.590Z,32.6395,-115.7486667,3.283,2.19,"17km WNW of Progreso, B.C., MX"
2010-04-05T15:44:05.600Z,32.4915,-115.647,2.944,2.57,"12km SSW of Progreso, B.C., MX"
2010-04-05T15:44:28.280Z,32.6075,-115.779,3.993,2.01,"18km W of Progreso, B.C., MX"
2010-04-05T15:47:32.830Z,32.621,-115.7985,1.483,2.84,"21km WNW of Progreso, B.C., MX"
2010-04-05T15:47:34.480Z,32.578,-115.6946667,7.303,3.59,"10km W of Progreso, B.C., MX"
2010-04-05T15:50:42.540Z,32.6931667,-115.9135,1.21,2.17,"9km ESE of Ocotillo, CA"
2010-04-05T15:52:40.900Z,32.5626667,-115.7553333,3.078,2.73,"16km W of Progreso, B.C., MX"
2010-04-05T15:57:45.880Z,32.587,-115.7488333,2.103,2.77,"16km W of Progreso, B.C., MX"
2010-04-05T15:58:39.120Z,33.0225,-115.9095,3.262,2.04,"25km ESE of Ocotillo Wells, CA"
2010-04-05T15:59:26.850Z,32.6715,-115.6711667,6.703,2.19,"13km NW of Progreso, B.C., MX"
2010-04-05T16:01:39.290Z,32.579,-115.7246667,2.643,3.1,"13km W of Progreso, B.C., MX"
2010-04-05T16:02:18.000Z,32.6728333,-115.7471667,9.873,2.33,"18km NW of Progreso, B.C., MX"
2010-04-05T16:06:02.960Z,32.6003333,-115.7838333,3.403,3.68,"19km W of Progreso, B.C., MX"
2010-04-05T16:07:07.040Z,32.6871667,-115.8763333,0.573,2.65,"12km ESE of Ocotillo, CA"
2010-04-05T16:08:04.140Z,33.0221667,-115.8381667,18.311,2.11,"20km W of Westmorland, CA"
2010-04-05T16:12:55.490Z,33.0411667,-115.9211667,2.087,2.87,"23km ESE of Ocotillo Wells, CA"
2010-04-05T16:13:15.400Z,32.5345,-115.7378333,5.543,2.6,"15km WSW of Progreso, B.C., MX"
2010-04-05T16:14:43.210Z,32.6141667,-115.7448333,1.703,3.06,"16km WNW of Progreso, B.C., MX"
2010-04-05T16:15:57.040Z,32.6325,-115.7585,8.763,2.08,"17km WNW of Progreso, B.C., MX"
2010-04-05T16:18:13.450Z,32.6493333,-115.8176667,16.403,2.12,"19km ESE of Ocotillo, CA"
2010-04-05T16:18:30.650Z,32.5971667,-115.715,7.703,2.02,"12km W of Progreso, B.C., MX"
2010-04-05T16:19:46.880Z,32.6543333,-115.7921667,1.683,2.19,"21km ESE of Ocotillo, CA"
2010-04-05T16:22:14.540Z,32.6533333,-115.8296667,10.193,2.86,"18km ESE of Ocotillo, CA"
2010-04-05T16:24:33.600Z,32.5931667,-115.7826667,2.023,2.6,"19km W of Progreso, B.C., MX"
